"modelseg","bay_segment","prop","year","month","var","period","val","date"
1,"Old Tampa Bay",0.766403773670725,2005,1,"TN","observed",12.8118969569304,2005-01-01
1,"Old Tampa Bay",0.766403773670725,2005,1,"TP","observed",5.78385957769015,2005-01-01
1,"Old Tampa Bay",0.766403773670725,2005,1,"TSS","observed",255.279230635662,2005-01-01
1,"Old Tampa Bay",0.766403773670725,2005,1,"HY","observed",17.9863489979598,2005-01-01
1,"Old Tampa Bay",0.766403773670725,2005,2,"TN","observed",19.2177612046313,2005-02-01
1,"Old Tampa Bay",0.766403773670725,2005,2,"TP","observed",5.49384109560961,2005-02-01
1,"Old Tampa Bay",0.766403773670725,2005,2,"TSS","observed",239.159442319259,2005-02-01
1,"Old Tampa Bay",0.766403773670725,2005,2,"HY","observed",21.3657594029949,2005-02-01
1,"Old Tampa Bay",0.766403773670725,2005,3,"TN","observed",34.6431915141389,2005-03-01
1,"Old Tampa Bay",0.766403773670725,2005,3,"TP","observed",7.41856829328915,2005-03-01
1,"Old Tampa Bay",0.766403773670725,2005,3,"TSS","observed",362.156693692494,2005-03-01
1,"Old Tampa Bay",0.766403773670725,2005,3,"HY","observed",36.0107419772816,2005-03-01
1,"Old Tampa Bay",0.766403773670725,2005,4,"TN","observed",22.7866490267726,2005-04-01
1,"Old Tampa Bay",0.766403773670725,2005,4,"TP","observed",5.55504714863566,2005-04-01
1,"Old Tampa Bay",0.766403773670725,2005,4,"TSS","observed",252.302017234547,2005-04-01
1,"Old Tampa Bay",0.766403773670725,2005,4,"HY","observed",26.9555775597451,2005-04-01
1,"Old Tampa Bay",0.766403773670725,2005,5,"TN","observed",25.0909192743339,2005-05-01
1,"Old Tampa Bay",0.766403773670725,2005,5,"TP","observed",6.13021724881364,2005-05-01
1,"Old Tampa Bay",0.766403773670725,2005,5,"TSS","observed",330.322358074503,2005-05-01
1,"Old Tampa Bay",0.766403773670725,2005,5,"HY","observed",31.0262625997298,2005-05-01
1,"Old Tampa Bay",0.766403773670725,2005,6,"TN","observed",71.348140594041,2005-06-01
1,"Old Tampa Bay",0.766403773670725,2005,6,"TP","observed",13.7348612090224,2005-06-01
1,"Old Tampa Bay",0.766403773670725,2005,6,"TSS","observed",1047.14531215817,2005-06-01
1,"Old Tampa Bay",0.766403773670725,2005,6,"HY","observed",88.7647852577799,2005-06-01
1,"Old Tampa Bay",0.766403773670725,2005,7,"TN","observed",53.5904643319239,2005-07-01
1,"Old Tampa Bay",0.766403773670725,2005,7,"TP","observed",16.5898255091935,2005-07-01
1,"Old Tampa Bay",0.766403773670725,2005,7,"TSS","observed",1194.0995868407,2005-07-01
1,"Old Tampa Bay",0.766403773670725,2005,7,"HY","observed",65.5327247286549,2005-07-01
1,"Old Tampa Bay",0.766403773670725,2005,8,"TN","observed",56.1444128603111,2005-08-01
1,"Old Tampa Bay",0.766403773670725,2005,8,"TP","observed",10.1115703614548,2005-08-01
1,"Old Tampa Bay",0.766403773670725,2005,8,"TSS","observed",908.456409875222,2005-08-01
1,"Old Tampa Bay",0.766403773670725,2005,8,"HY","observed",49.6136437594172,2005-08-01
1,"Old Tampa Bay",0.766403773670725,2005,9,"TN","observed",16.7398433618658,2005-09-01
1,"Old Tampa Bay",0.766403773670725,2005,9,"TP","observed",4.91777501162124,2005-09-01
1,"Old Tampa Bay",0.766403773670725,2005,9,"TSS","observed",242.853175354452,2005-09-01
1,"Old Tampa Bay",0.766403773670725,2005,9,"HY","observed",17.49494394554,2005-09-01
1,"Old Tampa Bay",0.766403773670725,2005,10,"TN","observed",20.7910610270257,2005-10-01
1,"Old Tampa Bay",0.766403773670725,2005,10,"TP","observed",7.16495415735001,2005-10-01
1,"Old Tampa Bay",0.766403773670725,2005,10,"TSS","observed",303.953674750531,2005-10-01
1,"Old Tampa Bay",0.766403773670725,2005,10,"HY","observed",31.3606557533782,2005-10-01
1,"Old Tampa Bay",0.766403773670725,2005,11,"TN","observed",10.1154080956262,2005-11-01
1,"Old Tampa Bay",0.766403773670725,2005,11,"TP","observed",4.26820665582414,2005-11-01
1,"Old Tampa Bay",0.766403773670725,2005,11,"TSS","observed",131.010938721453,2005-11-01
1,"Old Tampa Bay",0.766403773670725,2005,11,"HY","observed",14.4100772800937,2005-11-01
1,"Old Tampa Bay",0.766403773670725,2005,12,"TN","observed",17.4145769623889,2005-12-01
1,"Old Tampa Bay",0.766403773670725,2005,12,"TP","observed",4.455688743305,2005-12-01
1,"Old Tampa Bay",0.766403773670725,2005,12,"TSS","observed",145.877594195026,2005-12-01
